source_id,source_name,dest_id,dest_name,distance_km,mean_travel_time_min,std_travel_time_min,hod,is_peak_morning,is_peak_evening,is_off_peak,is_monsoon,quarter,speed_proxy,src_it,dst_it,src_commercial,src_residential,src_industrial,dst_commercial,dst_residential,dst_industrial,hod_sin,hod_cos
15,Banashankari,5,Indiranagar,15.3,51.29,10.62,10,1,0,0,0,4,17.8982,0,0,0,1,0,1,0,0,0.5,-0.866025
15,Banashankari,5,Indiranagar,15.3,48.78,9.01,15,0,0,1,0,4,18.8192,0,0,0,1,0,1,0,0,-0.707107,-0.707107
15,Banashankari,5,Indiranagar,15.3,49.39,12.03,20,0,1,0,0,4,18.5868,0,0,0,1,0,1,0,0,-0.866025,0.5
15,Banashankari,14,MG Road,11.43,19.96,4.4,1,0,0,1,0,4,34.3587,0,0,0,1,0,1,0,0,0.258819,0.965926
15,Banashankari,14,MG Road,11.43,24.69,6.06,6,0,0,1,0,4,27.7764,0,0,0,1,0,1,0,0,1.0,0.0
15,Banashankari,14,MG Road,11.43,37.57,7.68,11,0,0,1,0,4,18.2539,0,0,0,1,0,1,0,0,0.258819,-0.965926
15,Banashankari,14,MG Road,11.43,37.37,9.66,16,0,0,1,0,4,18.3516,0,0,0,1,0,1,0,0,-0.866025,-0.5
15,Banashankari,14,MG Road,11.43,31.44,7.3,21,0,0,1,0,4,21.813,0,0,0,1,0,1,0,0,-0.707107,0.707107
10,BTM Layout,3,Yelahanka,28.56,31.85,7.18,4,0,0,1,0,4,53.8022,0,0,0,1,0,0,1,0,0.866025,0.5
10,BTM Layout,3,Yelahanka,28.56,63.53,16.27,9,1,0,0,0,4,26.9731,0,0,0,1,0,0,1,0,0.707107,-0.707107
10,BTM Layout,3,Yelahanka,28.56,65.88,12.63,14,0,0,1,0,4,26.0109,0,0,0,1,0,0,1,0,-0.5,-0.866025
10,BTM Layout,3,Yelahanka,28.56,71.85,14.56,19,0,1,0,0,4,23.8497,0,0,0,1,0,0,1,0,-0.965926,0.258819
13,Sarjapur Road,3,Yelahanka,32.14,41.02,8.05,0,0,0,1,0,4,47.0112,1,0,0,0,0,0,1,0,0.0,1.0
13,Sarjapur Road,3,Yelahanka,32.14,42.22,9.52,5,0,0,1,0,4,45.675,1,0,0,0,0,0,1,0,0.965926,0.258819
13,Sarjapur Road,3,Yelahanka,32.14,63.76,13.0,10,1,0,0,0,4,30.2447,1,0,0,0,0,0,1,0,0.5,-0.866025
13,Sarjapur Road,3,Yelahanka,32.14,68.8,15.53,15,0,0,1,0,4,28.0291,1,0,0,0,0,0,1,0,-0.707107,-0.707107
13,Sarjapur Road,3,Yelahanka,32.14,72.54,20.38,20,0,1,0,0,4,26.584,1,0,0,0,0,0,1,0,-0.866025,0.5
0,Whitefield,3,Yelahanka,33.12,34.58,8.25,3,0,0,1,0,4,57.4667,1,0,0,0,0,0,1,0,0.707107,0.707107
0,Whitefield,3,Yelahanka,33.12,52.84,23.42,8,1,0,0,0,4,37.6079,1,0,0,0,0,0,1,0,0.866025,-0.5
0,Whitefield,3,Yelahanka,33.12,52.97,9.58,13,0,0,1,0,4,37.5156,1,0,0,0,0,0,1,0,-0.258819,-0.965926
0,Whitefield,3,Yelahanka,33.12,73.44,19.58,18,0,1,0,0,4,27.0588,1,0,0,0,0,0,1,0,-1.0,-0.0
0,Whitefield,3,Yelahanka,33.12,44.4,10.19,23,0,0,1,0,4,44.7568,1,0,0,0,0,0,1,0,-0.258819,0.965926
4,Koramangala,2,Yeshwanthpur,18.13,24.69,3.85,2,0,0,1,0,4,44.0583,0,0,1,0,0,0,0,1,0.5,0.866025
4,Koramangala,2,Yeshwanthpur,18.13,37.85,6.42,7,1,0,0,0,4,28.7398,0,0,1,0,0,0,0,1,0.965926,-0.258819
4,Koramangala,2,Yeshwanthpur,18.13,58.74,9.63,12,0,0,1,0,4,18.5189,0,0,1,0,0,0,0,1,0.0,-1.0
4,Koramangala,2,Yeshwanthpur,18.13,71.22,18.37,17,0,1,0,0,4,15.2738,0,0,1,0,0,0,0,1,-0.965926,-0.258819
4,Koramangala,2,Yeshwanthpur,18.13,38.79,6.43,22,0,0,1,0,4,28.0433,0,0,1,0,0,0,0,1,-0.5,0.866025
4,Koramangala,6,Hebbal,15.35,21.72,4.86,4,0,0,1,0,4,42.4033,0,0,1,0,0,0,1,0,0.866025,0.5
4,Koramangala,6,Hebbal,15.35,47.53,12.24,9,1,0,0,0,4,19.3772,0,0,1,0,0,0,1,0,0.707107,-0.707107
4,Koramangala,6,Hebbal,15.35,50.46,9.48,14,0,0,1,0,4,18.2521,0,0,1,0,0,0,1,0,-0.5,-0.866025
4,Koramangala,6,Hebbal,15.35,56.37,13.08,19,0,1,0,0,4,16.3385,0,0,1,0,0,0,1,0,-0.965926,0.258819
4,Koramangala,5,Indiranagar,5.99,14.04,4.7,1,0,0,1,0,4,25.5983,0,0,1,0,0,1,0,0,0.258819,0.965926
4,Koramangala,5,Indiranagar,5.99,13.55,4.45,6,0,0,1,0,4,26.524,0,0,1,0,0,1,0,0,1.0,0.0
4,Koramangala,5,Indiranagar,5.99,25.68,9.25,11,0,0,1,0,4,13.9953,0,0,1,0,0,1,0,0,0.258819,-0.965926
4,Koramangala,5,Indiranagar,5.99,23.11,5.8,16,0,0,1,0,4,15.5517,0,0,1,0,0,1,0,0,-0.866025,-0.5
4,Koramangala,5,Indiranagar,5.99,20.81,5.69,21,0,0,1,0,4,17.2705,0,0,1,0,0,1,0,0,-0.707107,0.707107
11,HSR Layout,3,Yelahanka,27.18,36.03,9.98,3,0,0,1,0,4,45.2623,0,0,1,0,0,0,1,0,0.707107,0.707107
11,HSR Layout,3,Yelahanka,27.18,68.96,19.09,8,1,0,0,0,4,23.6485,0,0,1,0,0,0,1,0,0.866025,-0.5
11,HSR Layout,3,Yelahanka,27.18,68.42,12.16,13,0,0,1,0,4,23.8351,0,0,1,0,0,0,1,0,-0.258819,-0.965926
11,HSR Layout,3,Yelahanka,27.18,92.41,22.63,18,0,1,0,0,4,17.6474,0,0,1,0,0,0,1,0,-1.0,-0.0
11,HSR Layout,3,Yelahanka,27.18,47.86,9.02,23,0,0,1,0,4,34.0744,0,0,1,0,0,0,1,0,-0.258819,0.965926
4,Koramangala,14,MG Road,6.95,10.94,4.67,2,0,0,1,0,4,38.117,0,0,1,0,0,1,0,0,0.5,0.866025
4,Koramangala,14,MG Road,6.95,16.05,4.73,7,1,0,0,0,4,25.9813,0,0,1,0,0,1,0,0,0.965926,-0.258819
4,Koramangala,14,MG Road,6.95,22.82,6.4,12,0,0,1,0,4,18.2734,0,0,1,0,0,1,0,0,0.0,-1.0
4,Koramangala,14,MG Road,6.95,24.45,8.69,17,0,1,0,0,4,17.0552,0,0,1,0,0,1,0,0,-0.965926,-0.258819
4,Koramangala,14,MG Road,6.95,15.95,5.29,22,0,0,1,0,4,26.1442,0,0,1,0,0,1,0,0,-0.5,0.866025
7,Electronic City,3,Yelahanka,34.64,31.04,4.39,2,0,0,1,0,4,66.9588,1,0,0,0,0,0,1,0,0.5,0.866025
7,Electronic City,3,Yelahanka,34.64,58.03,11.49,7,1,0,0,0,4,35.816,1,0,0,0,0,0,1,0,0.965926,-0.258819
7,Electronic City,3,Yelahanka,34.64,66.47,9.65,12,0,0,1,0,4,31.2682,1,0,0,0,0,0,1,0,0.0,-1.0
7,Electronic City,3,Yelahanka,34.64,84.35,18.08,17,0,1,0,0,4,24.6402,1,0,0,0,0,0,1,0,-0.965926,-0.258819
7,Electronic City,3,Yelahanka,34.64,53.47,11.47,22,0,0,1,0,4,38.8704,1,0,0,0,0,0,1,0,-0.5,0.866025
12,Bannerghatta Rd,3,Yelahanka,26.27,45.78,9.67,0,0,0,1,0,4,34.4299,0,0,0,1,0,0,1,0,0.0,1.0
12,Bannerghatta Rd,3,Yelahanka,26.27,42.76,10.47,5,0,0,1,0,4,36.8616,0,0,0,1,0,0,1,0,0.965926,0.258819
12,Bannerghatta Rd,3,Yelahanka,26.27,74.38,8.49,10,1,0,0,0,4,21.1912,0,0,0,1,0,0,1,0,0.5,-0.866025
12,Bannerghatta Rd,3,Yelahanka,26.27,84.68,16.95,15,0,0,1,0,4,18.6136,0,0,0,1,0,0,1,0,-0.707107,-0.707107
12,Bannerghatta Rd,3,Yelahanka,26.27,78.33,15.19,20,0,1,0,0,4,20.1226,0,0,0,1,0,0,1,0,-0.866025,0.5
10,BTM Layout,2,Yeshwanthpur,22.24,41.68,8.71,7,1,0,0,0,4,32.0154,0,0,0,1,0,0,0,1,0.965926,-0.258819
10,BTM Layout,2,Yeshwanthpur,22.24,63.47,9.34,12,0,0,1,0,4,21.0241,0,0,0,1,0,0,0,1,0.0,-1.0
10,BTM Layout,2,Yeshwanthpur,22.24,76.54,17.77,17,0,1,0,0,4,17.434,0,0,0,1,0,0,0,1,-0.965926,-0.258819
10,BTM Layout,2,Yeshwanthpur,22.24,43.37,9.35,22,0,0,1,0,4,30.7678,0,0,0,1,0,0,0,1,-0.5,0.866025
10,BTM Layout,6,Hebbal,22.96,25.25,5.95,4,0,0,1,0,4,54.5584,0,0,0,1,0,0,1,0,0.866025,0.5
10,BTM Layout,6,Hebbal,22.96,54.58,15.21,9,1,0,0,0,4,25.24,0,0,0,1,0,0,1,0,0.707107,-0.707107
10,BTM Layout,6,Hebbal,22.96,55.3,10.81,14,0,0,1,0,4,24.9114,0,0,0,1,0,0,1,0,-0.5,-0.866025
10,BTM Layout,6,Hebbal,22.96,61.14,14.85,19,0,1,0,0,4,22.5319,0,0,0,1,0,0,1,0,-0.965926,0.258819
13,Sarjapur Road,2,Yeshwanthpur,25.83,41.96,7.31,3,0,0,1,0,4,36.9352,1,0,0,0,0,0,0,1,0.707107,0.707107
13,Sarjapur Road,2,Yeshwanthpur,25.83,77.55,23.31,8,1,0,0,0,4,19.9845,1,0,0,0,0,0,0,1,0.866025,-0.5
13,Sarjapur Road,2,Yeshwanthpur,25.83,67.24,14.8,13,0,0,1,0,4,23.0488,1,0,0,0,0,0,0,1,-0.258819,-0.965926
13,Sarjapur Road,2,Yeshwanthpur,25.83,88.54,18.88,18,0,1,0,0,4,17.504,1,0,0,0,0,0,0,1,-1.0,-0.0
13,Sarjapur Road,2,Yeshwanthpur,25.83,48.49,11.3,23,0,0,1,0,4,31.9612,1,0,0,0,0,0,0,1,-0.258819,0.965926
10,BTM Layout,5,Indiranagar,11.38,21.35,6.25,1,0,0,1,0,4,31.9813,0,0,0,1,0,1,0,0,0.258819,0.965926
10,BTM Layout,5,Indiranagar,11.38,22.7,5.67,6,0,0,1,0,4,30.0793,0,0,0,1,0,1,0,0,1.0,0.0
10,BTM Layout,5,Indiranagar,11.38,41.67,11.83,11,0,0,1,0,4,16.3859,0,0,0,1,0,1,0,0,0.258819,-0.965926
10,BTM Layout,5,Indiranagar,11.38,40.2,9.6,16,0,0,1,0,4,16.9851,0,0,0,1,0,1,0,0,-0.866025,-0.5
10,BTM Layout,5,Indiranagar,11.38,33.96,9.6,21,0,0,1,0,4,20.106,0,0,0,1,0,1,0,0,-0.707107,0.707107
0,Whitefield,2,Yeshwanthpur,29.07,35.11,6.09,1,0,0,1,0,4,49.6782,1,0,0,0,0,0,0,1,0.258819,0.965926
0,Whitefield,2,Yeshwanthpur,29.07,43.68,10.22,6,0,0,1,0,4,39.9313,1,0,0,0,0,0,0,1,1.0,0.0
0,Whitefield,2,Yeshwanthpur,29.07,58.49,11.44,11,0,0,1,0,4,29.8205,1,0,0,0,0,0,0,1,0.258819,-0.965926
0,Whitefield,2,Yeshwanthpur,29.07,72.49,17.6,16,0,0,1,0,4,24.0612,1,0,0,0,0,0,0,1,-0.866025,-0.5
0,Whitefield,2,Yeshwanthpur,29.07,54.99,11.4,21,0,0,1,0,4,31.7185,1,0,0,0,0,0,0,1,-0.707107,0.707107
10,BTM Layout,14,MG Road,13.9,15.2,5.35,2,0,0,1,0,4,54.8684,0,0,0,1,0,1,0,0,0.5,0.866025
10,BTM Layout,14,MG Road,13.9,22.17,7.35,7,1,0,0,0,4,37.6184,0,0,0,1,0,1,0,0,0.965926,-0.258819
10,BTM Layout,14,MG Road,13.9,31.51,8.14,12,0,0,1,0,4,26.4678,0,0,0,1,0,1,0,0,0.0,-1.0
10,BTM Layout,14,MG Road,13.9,33.69,10.76,17,0,1,0,0,4,24.7551,0,0,0,1,0,1,0,0,-0.965926,-0.258819
10,BTM Layout,14,MG Road,13.9,22.25,7.68,22,0,0,1,0,4,37.4831,0,0,0,1,0,1,0,0,-0.5,0.866025
13,Sarjapur Road,6,Hebbal,23.82,33.94,5.6,0,0,0,1,0,4,42.1096,1,0,0,0,0,0,1,0,0.0,1.0
13,Sarjapur Road,6,Hebbal,23.82,37.53,12.96,5,0,0,1,0,4,38.0815,1,0,0,0,0,0,1,0,0.965926,0.258819
13,Sarjapur Road,6,Hebbal,23.82,51.82,15.01,10,1,0,0,0,4,27.5801,1,0,0,0,0,0,1,0,0.5,-0.866025
13,Sarjapur Road,6,Hebbal,23.82,54.25,13.42,15,0,0,1,0,4,26.3447,1,0,0,0,0,0,1,0,-0.707107,-0.707107
13,Sarjapur Road,6,Hebbal,23.82,57.27,16.55,20,0,1,0,0,4,24.9555,1,0,0,0,0,0,1,0,-0.866025,0.5
0,Whitefield,6,Hebbal,25.97,30.29,7.04,3,0,0,1,0,4,51.4427,1,0,0,0,0,0,1,0,0.707107,0.707107
0,Whitefield,6,Hebbal,25.97,46.61,15.52,8,1,0,0,0,4,33.4306,1,0,0,0,0,0,1,0,0.866025,-0.5
0,Whitefield,6,Hebbal,25.97,42.88,10.62,13,0,0,1,0,4,36.3386,1,0,0,0,0,0,1,0,-0.258819,-0.965926
0,Whitefield,6,Hebbal,25.97,62.61,18.91,18,0,1,0,0,4,24.8874,1,0,0,0,0,0,1,0,-1.0,-0.0
0,Whitefield,6,Hebbal,25.97,32.99,7.58,23,0,0,1,0,4,47.2325,1,0,0,0,0,0,1,0,-0.258819,0.965926
13,Sarjapur Road,5,Indiranagar,14.47,19.36,8.06,2,0,0,1,0,4,44.845,1,0,0,0,0,1,0,0,0.5,0.866025
13,Sarjapur Road,5,Indiranagar,14.47,32.02,13.23,7,1,0,0,0,4,27.1143,1,0,0,0,0,1,0,0,0.965926,-0.258819
13,Sarjapur Road,5,Indiranagar,14.47,31.38,9.85,12,0,0,1,0,4,27.6673,1,0,0,0,0,1,0,0,0.0,-1.0
13,Sarjapur Road,5,Indiranagar,14.47,40.85,13.79,17,0,1,0,0,4,21.2534,1,0,0,0,0,1,0,0,-0.965926,-0.258819
13,Sarjapur Road,5,Indiranagar,14.47,26.33,8.78,22,0,0,1,0,4,32.9738,1,0,0,0,0,1,0,0,-0.5,0.866025
13,Sarjapur Road,14,MG Road,15.42,18.69,6.79,3,0,0,1,0,4,49.5024,1,0,0,0,0,1,0,0,0.707107,0.707107
13,Sarjapur Road,14,MG Road,15.42,45.04,19.24,8,1,0,0,0,4,20.5417,1,0,0,0,0,1,0,0,0.866025,-0.5
13,Sarjapur Road,14,MG Road,15.42,38.61,10.37,13,0,0,1,0,4,23.9627,1,0,0,0,0,1,0,0,-0.258819,-0.965926
13,Sarjapur Road,14,MG Road,15.42,54.1,17.64,18,0,1,0,0,4,17.1017,1,0,0,0,0,1,0,0,-1.0,-0.0
13,Sarjapur Road,14,MG Road,15.42,22.77,6.99,23,0,0,1,0,4,40.6324,1,0,0,0,0,1,0,0,-0.258819,0.965926
0,Whitefield,5,Indiranagar,14.61,16.76,5.17,0,0,0,1,0,4,52.3031,1,0,0,0,0,1,0,0,0.0,1.0
0,Whitefield,5,Indiranagar,14.61,19.5,6.34,5,0,0,1,0,4,44.9538,1,0,0,0,0,1,0,0,0.965926,0.258819
0,Whitefield,5,Indiranagar,14.61,37.47,13.26,10,1,0,0,0,4,23.3947,1,0,0,0,0,1,0,0,0.5,-0.866025
0,Whitefield,5,Indiranagar,14.61,34.47,10.33,15,0,0,1,0,4,25.4308,1,0,0,0,0,1,0,0,-0.707107,-0.707107
0,Whitefield,5,Indiranagar,14.61,35.35,11.68,20,0,1,0,0,4,24.7977,1,0,0,0,0,1,0,0,-0.866025,0.5
0,Whitefield,14,MG Road,19.37,24.88,5.81,1,0,0,1,0,4,46.7122,1,0,0,0,0,1,0,0,0.258819,0.965926
0,Whitefield,14,MG Road,19.37,32.34,8.31,6,0,0,1,0,4,35.9369,1,0,0,0,0,1,0,0,1.0,0.0
0,Whitefield,14,MG Road,19.37,49.88,11.59,11,0,0,1,0,4,23.2999,1,0,0,0,0,1,0,0,0.258819,-0.965926
0,Whitefield,14,MG Road,19.37,59.55,17.47,16,0,0,1,0,4,19.5164,1,0,0,0,0,1,0,0,-0.866025,-0.5
0,Whitefield,14,MG Road,19.37,42.51,10.49,21,0,0,1,0,4,27.3394,1,0,0,0,0,1,0,0,-0.707107,0.707107
11,HSR Layout,2,Yeshwanthpur,20.86,33.59,5.96,1,0,0,1,0,4,37.2611,0,0,1,0,0,0,0,1,0.258819,0.965926
11,HSR Layout,2,Yeshwanthpur,20.86,38.34,8.01,6,0,0,1,0,4,32.6448,0,0,1,0,0,0,0,1,1.0,0.0
11,HSR Layout,2,Yeshwanthpur,20.86,74.33,12.7,11,0,0,1,0,4,16.8384,0,0,1,0,0,0,0,1,0.258819,-0.965926
11,HSR Layout,2,Yeshwanthpur,20.86,78.5,20.64,16,0,0,1,0,4,15.9439,0,0,1,0,0,0,0,1,-0.866025,-0.5
11,HSR Layout,2,Yeshwanthpur,20.86,58.18,12.85,21,0,0,1,0,4,21.5125,0,0,1,0,0,0,0,1,-0.707107,0.707107
7,Electronic City,2,Yeshwanthpur,28.32,32.91,8.58,0,0,0,1,0,4,51.6317,1,0,0,0,0,0,0,1,0.0,1.0
7,Electronic City,2,Yeshwanthpur,28.32,32.43,5.9,5,0,0,1,0,4,52.3959,1,0,0,0,0,0,0,1,0.965926,0.258819
7,Electronic City,2,Yeshwanthpur,28.32,56.83,12.08,10,1,0,0,0,4,29.8997,1,0,0,0,0,0,0,1,0.5,-0.866025
7,Electronic City,2,Yeshwanthpur,28.32,64.9,18.19,15,0,0,1,0,4,26.1818,1,0,0,0,0,0,0,1,-0.707107,-0.707107
7,Electronic City,2,Yeshwanthpur,28.32,59.46,12.21,20,0,1,0,0,4,28.5772,1,0,0,0,0,0,0,1,-0.866025,0.5
11,HSR Layout,6,Hebbal,18.85,27.79,7.41,3,0,0,1,0,4,40.6981,0,0,1,0,0,0,1,0,0.707107,0.707107
11,HSR Layout,6,Hebbal,18.85,56.75,17.15,8,1,0,0,0,4,19.9295,0,0,1,0,0,0,1,0,0.866025,-0.5
11,HSR Layout,6,Hebbal,18.85,58.17,11.13,13,0,0,1,0,4,19.443,0,0,1,0,0,0,1,0,-0.258819,-0.965926
11,HSR Layout,6,Hebbal,18.85,80.06,19.26,18,0,1,0,0,4,14.1269,0,0,1,0,0,0,1,0,-1.0,-0.0
11,HSR Layout,6,Hebbal,18.85,34.76,7.43,23,0,0,1,0,4,32.5374,0,0,1,0,0,0,1,0,-0.258819,0.965926
7,Electronic City,6,Hebbal,29.04,25.06,6.32,2,0,0,1,0,4,69.5291,1,0,0,0,0,0,1,0,0.5,0.866025
7,Electronic City,6,Hebbal,29.04,42.19,9.66,7,1,0,0,0,4,41.2989,1,0,0,0,0,0,1,0,0.965926,-0.258819
7,Electronic City,6,Hebbal,29.04,59.13,9.8,12,0,0,1,0,4,29.4673,1,0,0,0,0,0,1,0,0.0,-1.0
7,Electronic City,6,Hebbal,29.04,72.61,19.38,17,0,1,0,0,4,23.9967,1,0,0,0,0,0,1,0,-0.965926,-0.258819
7,Electronic City,6,Hebbal,29.04,39.24,8.34,22,0,0,1,0,4,44.4037,1,0,0,0,0,0,1,0,-0.5,0.866025
11,HSR Layout,5,Indiranagar,9.5,21.41,6.34,0,0,0,1,0,4,26.6231,0,0,1,0,0,1,0,0,0.0,1.0
11,HSR Layout,5,Indiranagar,9.5,20.15,8.42,5,0,0,1,0,4,28.2878,0,0,1,0,0,1,0,0,0.965926,0.258819
11,HSR Layout,5,Indiranagar,9.5,47.82,18.94,10,1,0,0,0,4,11.9197,0,0,1,0,0,1,0,0,0.5,-0.866025
11,HSR Layout,5,Indiranagar,9.5,35.28,8.22,15,0,0,1,0,4,16.1565,0,0,1,0,0,1,0,0,-0.707107,-0.707107
11,HSR Layout,5,Indiranagar,9.5,38.88,9.24,20,0,1,0,0,4,14.6605,0,0,1,0,0,1,0,0,-0.866025,0.5
11,HSR Layout,14,MG Road,10.45,18.11,7.22,1,0,0,1,0,4,34.6218,0,0,1,0,0,1,0,0,0.258819,0.965926
11,HSR Layout,14,MG Road,10.45,20.13,5.87,6,0,0,1,0,4,31.1475,0,0,1,0,0,1,0,0,1.0,0.0
11,HSR Layout,14,MG Road,10.45,38.47,10.3,11,0,0,1,0,4,16.2984,0,0,1,0,0,1,0,0,0.258819,-0.965926
11,HSR Layout,14,MG Road,10.45,38.2,10.85,16,0,0,1,0,4,16.4136,0,0,1,0,0,1,0,0,-0.866025,-0.5
11,HSR Layout,14,MG Road,10.45,31.52,8.58,21,0,0,1,0,4,19.8921,0,0,1,0,0,1,0,0,-0.707107,0.707107
7,Electronic City,5,Indiranagar,18.77,17.22,4.68,4,0,0,1,0,4,65.4007,1,0,0,0,0,1,0,0,0.866025,0.5
7,Electronic City,5,Indiranagar,18.77,50.06,22.88,9,1,0,0,0,4,22.497,1,0,0,0,0,1,0,0,0.707107,-0.707107
7,Electronic City,5,Indiranagar,18.77,34.13,7.35,14,0,0,1,0,4,32.9974,1,0,0,0,0,1,0,0,-0.5,-0.866025
7,Electronic City,5,Indiranagar,18.77,45.35,12.65,19,0,1,0,0,4,24.8335,1,0,0,0,0,1,0,0,-0.965926,0.258819
7,Electronic City,14,MG Road,19.98,16.24,5.48,0,0,0,1,0,4,73.8177,1,0,0,0,0,1,0,0,0.0,1.0
7,Electronic City,14,MG Road,19.98,16.42,5.38,5,0,0,1,0,4,73.0085,1,0,0,0,0,1,0,0,0.965926,0.258819
7,Electronic City,14,MG Road,19.98,35.27,11.82,10,1,0,0,0,4,33.9892,1,0,0,0,0,1,0,0,0.5,-0.866025
7,Electronic City,14,MG Road,19.98,30.9,8.32,15,0,0,1,0,4,38.7961,1,0,0,0,0,1,0,0,-0.707107,-0.707107
7,Electronic City,14,MG Road,19.98,33.14,9.92,20,0,1,0,0,4,36.1738,1,0,0,0,0,1,0,0,-0.866025,0.5
12,Bannerghatta Rd,2,Yeshwanthpur,19.95,76.35,15.61,8,1,0,0,0,4,15.6778,0,0,0,1,0,0,0,1,0.866025,-0.5
12,Bannerghatta Rd,2,Yeshwanthpur,19.95,80.5,13.67,13,0,0,1,0,4,14.8696,0,0,0,1,0,0,0,1,-0.258819,-0.965926
12,Bannerghatta Rd,2,Yeshwanthpur,19.95,90.68,14.93,18,0,1,0,0,4,13.2003,0,0,0,1,0,0,0,1,-1.0,-0.0
12,Bannerghatta Rd,6,Hebbal,20.66,34.97,5.74,0,0,0,1,0,4,35.4475,0,0,0,1,0,0,1,0,0.0,1.0
12,Bannerghatta Rd,6,Hebbal,20.66,35.13,6.79,5,0,0,1,0,4,35.2861,0,0,0,1,0,0,1,0,0.965926,0.258819
12,Bannerghatta Rd,6,Hebbal,20.66,67.87,12.73,10,1,0,0,0,4,18.2643,0,0,0,1,0,0,1,0,0.5,-0.866025
12,Bannerghatta Rd,6,Hebbal,20.66,72.66,11.52,15,0,0,1,0,4,17.0603,0,0,0,1,0,0,1,0,-0.707107,-0.707107
12,Bannerghatta Rd,6,Hebbal,20.66,63.52,10.31,20,0,1,0,0,4,19.5151,0,0,0,1,0,0,1,0,-0.866025,0.5
12,Bannerghatta Rd,5,Indiranagar,13.36,28.81,5.18,2,0,0,1,0,4,27.8237,0,0,0,1,0,1,0,0,0.5,0.866025
12,Bannerghatta Rd,5,Indiranagar,13.36,46.37,11.67,7,1,0,0,0,4,17.287,0,0,0,1,0,1,0,0,0.965926,-0.258819
12,Bannerghatta Rd,5,Indiranagar,13.36,55.03,8.24,12,0,0,1,0,4,14.5666,0,0,0,1,0,1,0,0,0.0,-1.0
12,Bannerghatta Rd,5,Indiranagar,13.36,63.64,14.72,17,0,1,0,0,4,12.5959,0,0,0,1,0,1,0,0,-0.965926,-0.258819
12,Bannerghatta Rd,5,Indiranagar,13.36,38.86,7.5,22,0,0,1,0,4,20.6279,0,0,0,1,0,1,0,0,-0.5,0.866025
12,Bannerghatta Rd,14,MG Road,10.39,21.98,4.8,3,0,0,1,0,4,28.3621,0,0,0,1,0,1,0,0,0.707107,0.707107
12,Bannerghatta Rd,14,MG Road,10.39,45.93,12.28,8,1,0,0,0,4,13.5728,0,0,0,1,0,1,0,0,0.866025,-0.5
12,Bannerghatta Rd,14,MG Road,10.39,43.27,8.37,13,0,0,1,0,4,14.4072,0,0,0,1,0,1,0,0,-0.258819,-0.965926
12,Bannerghatta Rd,14,MG Road,10.39,53.07,10.55,18,0,1,0,0,4,11.7467,0,0,0,1,0,1,0,0,-1.0,-0.0
12,Bannerghatta Rd,14,MG Road,10.39,26.55,6.34,23,0,0,1,0,4,23.4802,0,0,0,1,0,1,0,0,-0.258819,0.965926
1,Marathahalli,3,Yelahanka,27.36,34.67,6.97,0,0,0,1,0,4,47.3493,1,0,0,0,0,0,1,0,0.0,1.0
1,Marathahalli,3,Yelahanka,27.36,32.91,8.87,5,0,0,1,0,4,49.8815,1,0,0,0,0,0,1,0,0.965926,0.258819
1,Marathahalli,3,Yelahanka,27.36,47.67,11.16,10,1,0,0,0,4,34.4368,1,0,0,0,0,0,1,0,0.5,-0.866025
1,Marathahalli,3,Yelahanka,27.36,53.59,10.54,15,0,0,1,0,4,30.6326,1,0,0,0,0,0,1,0,-0.707107,-0.707107
1,Marathahalli,3,Yelahanka,27.36,57.81,13.35,20,0,1,0,0,4,28.3965,1,0,0,0,0,0,1,0,-0.866025,0.5
1,Marathahalli,2,Yeshwanthpur,23.31,31.15,3.5,3,0,0,1,0,4,44.8989,1,0,0,0,0,0,0,1,0.707107,0.707107
1,Marathahalli,2,Yeshwanthpur,23.31,57.65,15.79,8,1,0,0,0,4,24.2602,1,0,0,0,0,0,0,1,0.866025,-0.5
1,Marathahalli,2,Yeshwanthpur,23.31,54.73,10.77,13,0,0,1,0,4,25.5545,1,0,0,0,0,0,0,1,-0.258819,-0.965926
1,Marathahalli,2,Yeshwanthpur,23.31,78.73,17.35,18,0,1,0,0,4,17.7645,1,0,0,0,0,0,0,1,-1.0,-0.0
1,Marathahalli,2,Yeshwanthpur,23.31,39.77,8.65,23,0,0,1,0,4,35.1672,1,0,0,0,0,0,0,1,-0.258819,0.965926
1,Marathahalli,6,Hebbal,20.22,27.74,6.34,0,0,0,1,0,4,43.7347,1,0,0,0,0,0,1,0,0.0,1.0
1,Marathahalli,6,Hebbal,20.22,31.61,15.27,5,0,0,1,0,4,38.3803,1,0,0,0,0,0,1,0,0.965926,0.258819
1,Marathahalli,6,Hebbal,20.22,39.26,11.66,10,1,0,0,0,4,30.9017,1,0,0,0,0,0,1,0,0.5,-0.866025
1,Marathahalli,6,Hebbal,20.22,43.0,9.34,15,0,0,1,0,4,28.214,1,0,0,0,0,0,1,0,-0.707107,-0.707107
1,Marathahalli,6,Hebbal,20.22,44.57,12.31,20,0,1,0,0,4,27.2201,1,0,0,0,0,0,1,0,-0.866025,0.5
1,Marathahalli,5,Indiranagar,8.86,14.59,5.6,2,0,0,1,0,4,36.4359,1,0,0,0,0,1,0,0,0.5,0.866025
1,Marathahalli,5,Indiranagar,8.86,20.53,6.84,7,1,0,0,0,4,25.8938,1,0,0,0,0,1,0,0,0.965926,-0.258819
